Serial no.,Horse id,Horse-Gender,Horse-Height,Horse-Weight,Racer-Horse
879,H879,M,,415.0,Yes
880,H880,M,,,No
881,H881,M,,378.0,No
882,H882,,,605.0,No
883,H883,F,58.0,,Yes
884,H884,F,61.0,,Yes
885,H885,F,,,Yes
886,H886,M,36.0,232.0,Yes
887,H887,F,,,No
888,H888,M,,897.0,No
889,H889,F,56.0,541.0,No
890,H890,M,53.0,,No
891,H891,M,61.0,,Yes
892,H892,F,,528.0,No
893,H893,M,,1038.0,No
894,H894,M,59.0,,No
895,H895,M,,,No
896,H896,M,,354.0,Yes
897,H897,M,64.0,,No
898,H898,F,,,No
899,H899,F,65.0,809.0,No
900,H900,F,58.0,,No
901,H901,F,52.0,408.0,No
902,H902,F,,356.0,Yes
903,H903,F,51.0,442.0,Yes
904,H904,F,45.0,319.0,No
905,H905,F,56.0,562.0,Yes
906,H906,M,69.0,1012.0,Yes
907,H907,F,,,Yes
908,H908,F,,,Yes
909,H909,F,64.0,814.0,No
910,H910,M,,,Yes
911,H911,M,65.0,832.0,Yes
912,H912,M,71.0,1130.0,Yes
913,H913,F,,492.0,No
914,H914,F,66.0,958.0,Yes
915,H915,F,49.0,389.0,No
916,H916,,,624.0,Yes
917,H917,M,,,Yes
918,H918,M,69.0,,No
919,H919,F,58.0,686.0,
920,H920,M,59.0,624.0,No
921,H921,F,58.0,664.0,Yes
922,H922,F,58.0,655.0,Yes
923,H923,M,,,Yes
924,H924,F,62.0,,Yes
925,H925,F,53.0,,Yes
926,H926,M,30.0,181.0,No
927,H927,F,,771.0,
928,H928,F,,591.0,No
929,H929,F,28.0,200.0,No
930,H930,M,67.0,960.0,Yes
931,H931,M,56.0,542.0,No
932,H932,F,58.0,,Yes
933,H933,M,56.0,506.0,Yes
934,H934,F,31.0,183.0,No
935,H935,M,69.0,966.0,Yes
936,H936,M,57.0,540.0,Yes
937,H937,F,56.0,503.0,No
938,H938,M,47.0,386.0,Yes
939,H939,F,,,No
940,H940,M,60.0,623.0,Yes
941,H941,F,48.0,,No
942,H942,M,62.0,,Yes
943,H943,M,63.0,,No
944,H944,M,56.0,,No
945,H945,M,59.0,,Yes
946,H946,F,56.0,513.0,Yes
947,H947,F,71.0,1080.0,Yes
948,H948,M,46.0,383.0,No
949,H949,M,60.0,677.0,Yes
950,H950,M,,664.0,No
951,H951,F,56.0,,No
952,H952,F,,,Yes
953,H953,M,61.0,707.0,No
954,H954,M,49.0,,No
955,H955,M,55.0,,Yes
956,H956,F,70.0,1125.0,No
957,H957,F,,661.0,No
958,H958,,57.0,532.0,No
959,H959,M,55.0,493.0,Yes
960,H960,M,,,Yes
961,H961,F,60.0,,Yes
962,H962,F,64.0,806.0,No
963,H963,F,,,Yes
964,H964,F,,365.0,Yes
965,H965,F,34.0,,No
966,H966,M,70.0,1081.0,Yes
967,H967,M,56.0,544.0,Yes
968,H968,F,63.0,736.0,No
969,H969,F,,,Yes
970,H970,M,64.0,840.0,Yes
971,H971,F,,,No
972,H972,M,,275.0,Yes
973,H973,,58.0,618.0,No
974,H974,F,,263.0,No
975,H975,M,,,No
976,H976,M,38.0,,No
977,H977,F,57.0,552.0,No
978,H978,F,58.0,674.0,Yes
979,H979,M,58.0,,Yes
980,H980,F,45.0,323.0,Yes
981,H981,M,,638.0,Yes
982,H982,M,57.0,550.0,No
983,H983,M,51.0,436.0,No
984,H984,F,,464.0,No
985,H985,M,,,Yes
986,H986,M,57.0,,No
987,H987,,46.0,361.0,No
988,H988,F,63.0,766.0,No
989,H989,F,,482.0,Yes
990,H990,F,69.0,,Yes
991,H991,F,,,Yes
992,H992,F,69.0,988.0,Yes
993,H993,M,46.0,,Yes
994,H994,F,53.0,450.0,
995,H995,M,56.0,,Yes
996,H996,M,62.0,740.0,No
997,H997,M,,,Yes
998,H998,F,44.0,333.0,No
999,H999,M,65.0,826.0,No
1000,H1000,M,,305.0,No
1001,H1001,M,62.0,,No
1002,H1002,M,,439.0,No
1003,H1003,F,,,Yes
1004,H1004,M,,651.0,No
1005,H1005,F,42.0,299.0,No
1006,H1006,M,52.0,405.0,No
1007,H1007,F,66.0,,Yes
1008,H1008,M,,887.0,No
1009,H1009,F,68.0,,Yes
1010,H1010,M,,398.0,Yes
1011,H1011,M,65.0,868.0,No
1012,H1012,F,61.0,701.0,Yes
1013,H1013,F,58.0,685.0,
1014,H1014,M,63.0,769.0,Yes
1015,H1015,F,56.0,530.0,No
1016,H1016,M,60.0,659.0,Yes
1017,H1017,F,58.0,695.0,No
1018,H1018,F,42.0,260.0,Yes
1019,H1019,F,,417.0,Yes
1020,H1020,M,,,No
1021,H1021,M,63.0,730.0,No
1022,H1022,M,43.0,325.0,No
1023,H1023,F,63.0,,No
1024,H1024,M,57.0,553.0,
1025,H1025,F,56.0,516.0,No
1026,H1026,F,53.0,474.0,No
1027,H1027,M,,513.0,No
1028,H1028,M,64.0,821.0,No
1029,H1029,M,59.0,626.0,Yes
1030,H1030,F,58.0,668.0,No
1031,H1031,F,55.0,484.0,Yes
1032,H1032,F,,,Yes
1033,H1033,F,63.0,736.0,Yes
1034,H1034,F,49.0,399.0,No
1035,H1035,,,698.0,Yes
1036,H1036,M,35.0,244.0,No
1037,H1037,,47.0,387.0,Yes
1038,H1038,F,48.0,,No
1039,H1039,F,,,Yes
1040,H1040,F,,,Yes
1041,H1041,F,59.0,695.0,Yes
1042,H1042,F,,,Yes
1043,H1043,F,64.0,,No
1044,H1044,M,,,Yes
1045,H1045,F,,777.0,Yes
1046,H1046,M,58.0,667.0,Yes
1047,H1047,M,,,Yes
1048,H1048,M,,761.0,Yes
1049,H1049,M,,,Yes
1050,H1050,M,,,Yes
1051,H1051,M,,,Yes
1052,H1052,M,59.0,,No
1053,H1053,M,48.0,355.0,No
1054,H1054,M,58.0,,No
1055,H1055,M,,,No
1056,H1056,F,,,No
1057,H1057,M,62.0,,No
1058,H1058,M,61.0,715.0,No
1059,H1059,M,56.0,,Yes
1060,H1060,F,,774.0,Yes
1061,H1061,F,57.0,501.0,Yes
1062,H1062,F,41.0,271.0,No
1063,H1063,,,478.0,Yes
1064,H1064,F,39.0,,Yes
1065,H1065,M,52.0,,Yes
1066,H1066,M,,,No
1067,H1067,F,69.0,1026.0,Yes
1068,H1068,F,43.0,325.0,Yes
1069,H1069,M,,,Yes
1070,H1070,M,,307.0,No
1071,H1071,F,,,Yes
1072,H1072,M,55.0,496.0,Yes
1073,H1073,M,50.0,434.0,No
1074,H1074,,43.0,331.0,Yes
1075,H1075,F,64.0,851.0,Yes
1076,H1076,F,41.0,293.0,Yes
1077,H1077,F,,954.0,No
1078,H1078,F,,,No
1079,H1079,M,63.0,705.0,Yes
1080,H1080,M,32.0,,Yes
1081,H1081,M,,443.0,Yes
1082,H1082,F,36.0,242.0,Yes
1083,H1083,F,61.0,765.0,No
1084,H1084,F,56.0,581.0,No
1085,H1085,F,58.0,631.0,No
1086,H1086,F,62.0,720.0,No
1087,H1087,F,62.0,798.0,No
1088,H1088,M,,644.0,Yes
1089,H1089,M,66.0,955.0,Yes
1090,H1090,M,70.0,1112.0,Yes
1091,H1091,F,,,Yes
1092,H1092,M,42.0,282.0,Yes
1093,H1093,M,60.0,619.0,No
1094,H1094,,53.0,456.0,Yes
1095,H1095,F,,695.0,No
1096,H1096,M,,659.0,Yes
1097,H1097,F,,,No
1098,H1098,M,,,No
1099,H1099,F,50.0,435.0,No
1100,H1100,F,45.0,317.0,No
1101,H1101,,,,Yes
1102,H1102,F,,,No
1103,H1103,F,72.0,1189.0,Yes
1104,H1104,F,45.0,308.0,No
1105,H1105,F,,652.0,Yes
1106,H1106,M,60.0,665.0,No
1107,H1107,M,56.0,556.0,No
1108,H1108,,49.0,378.0,Yes
1109,H1109,M,,666.0,No
1110,H1110,M,59.0,616.0,Yes
1111,H1111,M,58.0,695.0,Yes
1112,H1112,F,,377.0,Yes
1113,H1113,M,52.0,,Yes
1114,H1114,M,,,No
1115,H1115,F,,,Yes
1116,H1116,M,59.0,637.0,Yes
1117,H1117,F,56.0,,No
1118,H1118,F,,,Yes
1119,H1119,F,,,Yes
1120,H1120,F,44.0,,No
1121,H1121,F,32.0,217.0,Yes
1122,H1122,F,,,Yes
1123,H1123,F,,,No
1124,H1124,F,52.0,,No
1125,H1125,F,,859.0,No
1126,H1126,M,56.0,537.0,No
1127,H1127,F,68.0,1020.0,Yes
1128,H1128,M,,698.0,Yes
1129,H1129,M,53.0,,Yes
1130,H1130,F,37.0,,No
1131,H1131,M,59.0,654.0,Yes
1132,H1132,M,,759.0,Yes
1133,H1133,F,,,No
1134,H1134,M,46.0,374.0,Yes
1135,H1135,F,,480.0,No
1136,H1136,M,,,Yes
1137,H1137,F,54.0,,Yes
1138,H1138,F,70.0,,Yes
1139,H1139,F,65.0,,Yes
1140,H1140,M,58.0,679.0,Yes
1141,H1141,F,61.0,,No
1142,H1142,F,,,No
1143,H1143,F,,511.0,Yes
1144,H1144,M,63.0,782.0,No
1145,H1145,M,70.0,1110.0,Yes
1146,H1146,F,46.0,380.0,Yes
1147,H1147,F,57.0,,Yes
1148,H1148,,,545.0,No
1149,H1149,F,37.0,,No
1150,H1150,M,,628.0,Yes
1151,H1151,M,49.0,,No
1152,H1152,M,58.0,615.0,Yes
1153,H1153,F,56.0,539.0,No
1154,H1154,F,,,Yes
1155,H1155,F,59.0,664.0,Yes
1156,H1156,F,60.0,684.0,No
1157,H1157,F,56.0,579.0,Yes
1158,H1158,M,49.0,367.0,No
1159,H1159,M,59.0,,No
1160,H1160,M,63.0,781.0,No
1161,H1161,F,60.0,681.0,No
1162,H1162,F,61.0,,No
1163,H1163,F,63.0,711.0,Yes
1164,H1164,M,,830.0,No
1165,H1165,F,,702.0,No
1166,H1166,,45.0,326.0,Yes
1167,H1167,F,60.0,,Yes
1168,H1168,F,,685.0,No
1169,H1169,F,,,No
1170,H1170,M,,886.0,Yes
1171,H1171,F,,,No
1172,H1172,M,57.0,549.0,No
1173,H1173,M,41.0,295.0,Yes
1174,H1174,M,30.0,203.0,No
1175,H1175,F,52.0,448.0,Yes
1176,H1176,M,52.0,409.0,Yes
1177,H1177,M,,394.0,Yes
1178,H1178,F,57.0,520.0,No
1179,H1179,M,45.0,306.0,Yes
1180,H1180,F,58.0,651.0,Yes
1181,H1181,M,62.0,798.0,Yes
1182,H1182,F,64.0,819.0,No
1183,H1183,F,61.0,,No
1184,H1184,M,65.0,818.0,No
1185,H1185,M,,581.0,Yes
1186,H1186,F,,339.0,Yes
1187,H1187,F,59.0,696.0,Yes
1188,H1188,M,45.0,,No
1189,H1189,M,45.0,,No
1190,H1190,F,,678.0,Yes
1191,H1191,F,63.0,730.0,Yes
1192,H1192,F,,,Yes
1193,H1193,M,,274.0,Yes
1194,H1194,F,,,Yes
1195,H1195,M,,670.0,Yes
1196,H1196,M,,589.0,Yes
1197,H1197,M,28.0,183.0,Yes
1198,H1198,M,,577.0,Yes
1199,H1199,F,33.0,,No
1200,H1200,F,,,No
1201,H1201,F,69.0,1052.0,Yes
1202,H1202,F,61.0,723.0,Yes
1203,H1203,M,57.0,566.0,No
1204,H1204,M,65.0,,Yes
1205,H1205,M,71.0,1115.0,Yes
1206,H1206,M,60.0,629.0,No
1207,H1207,M,56.0,512.0,No
1208,H1208,M,68.0,1044.0,No
1209,H1209,F,65.0,,No
1210,H1210,,61.0,705.0,Yes
1211,H1211,F,,,Yes
1212,H1212,F,62.0,709.0,No
1213,H1213,F,,546.0,Yes
1214,H1214,M,63.0,793.0,No
1215,H1215,M,45.0,337.0,No
1216,H1216,F,57.0,556.0,No
1217,H1217,M,,340.0,Yes
1218,H1218,M,59.0,692.0,No
1219,H1219,F,,,Yes
1220,H1220,F,47.0,,No
1221,H1221,M,62.0,757.0,Yes
1222,H1222,F,71.0,,Yes
1223,H1223,M,,,Yes
1224,H1224,M,,,Yes
1225,H1225,M,65.0,,Yes
1226,H1226,M,35.0,,Yes
1227,H1227,M,,,Yes
1228,H1228,F,,835.0,Yes
1229,H1229,F,62.0,763.0,Yes
1230,H1230,M,53.0,480.0,Yes
1231,H1231,M,,,No
1232,H1232,F,59.0,,No
1233,H1233,F,46.0,389.0,Yes
1234,H1234,F,,450.0,Yes
1235,H1235,M,72.0,1178.0,Yes
1236,H1236,F,,691.0,Yes
1237,H1237,F,,,No
1238,H1238,F,52.0,413.0,Yes
1239,H1239,F,63.0,711.0,No
1240,H1240,F,46.0,381.0,No
1241,H1241,F,,,Yes
1242,H1242,M,,,No
1243,H1243,M,71.0,1156.0,Yes
1244,H1244,F,64.0,872.0,No
1245,H1245,M,,643.0,
1246,H1246,F,,,Yes
1247,H1247,F,56.0,,No
1248,H1248,M,,345.0,Yes
1249,H1249,M,52.0,437.0,No
1250,H1250,M,65.0,816.0,Yes
1251,H1251,M,,735.0,No
1252,H1252,F,,,Yes
1253,H1253,M,,,Yes
1254,H1254,,56.0,511.0,Yes
1255,H1255,F,48.0,377.0,Yes
1256,H1256,M,57.0,534.0,Yes
1257,H1257,F,62.0,734.0,No
1258,H1258,M,,1136.0,Yes
1259,H1259,F,63.0,788.0,No
1260,H1260,F,60.0,685.0,No
1261,H1261,M,28.0,210.0,No
1262,H1262,M,,,Yes
1263,H1263,F,34.0,223.0,Yes
1264,H1264,F,51.0,440.0,Yes
1265,H1265,,,,No
1266,H1266,M,63.0,781.0,Yes
1267,H1267,M,61.0,704.0,Yes
1268,H1268,M,49.0,393.0,No
1269,H1269,M,62.0,,No
1270,H1270,F,,,No
1271,H1271,M,52.0,432.0,Yes
1272,H1272,M,64.0,,No
1273,H1273,F,66.0,916.0,Yes
1274,H1274,M,61.0,,No
1275,H1275,F,58.0,,Yes
1276,H1276,F,,1089.0,No
1277,H1277,M,62.0,,Yes
1278,H1278,M,43.0,305.0,No
1279,H1279,M,65.0,834.0,Yes
1280,H1280,F,56.0,,No
1281,H1281,,51.0,421.0,Yes
1282,H1282,M,56.0,529.0,Yes
1283,H1283,M,,,Yes
1284,H1284,M,59.0,690.0,Yes
1285,H1285,M,69.0,1058.0,Yes
1286,H1286,M,,687.0,No
1287,H1287,M,60.0,640.0,Yes
1288,H1288,M,56.0,574.0,No
1289,H1289,F,45.0,340.0,No
1290,H1290,F,49.0,379.0,Yes
1291,H1291,F,58.0,,Yes
1292,H1292,F,63.0,,No
1293,H1293,M,28.0,209.0,No
1294,H1294,,,831.0,Yes
1295,H1295,M,61.0,,No
1296,H1296,F,29.0,,Yes
1297,H1297,F,,,No
1298,H1298,F,67.0,905.0,No
1299,H1299,F,59.0,656.0,Yes
1300,H1300,,,1082.0,No
1301,H1301,M,69.0,961.0,Yes
1302,H1302,F,46.0,,Yes
1303,H1303,M,,698.0,No
1304,H1304,M,62.0,753.0,No
1305,H1305,F,,,Yes
1306,H1306,,60.0,676.0,Yes
1307,H1307,,56.0,508.0,Yes
1308,H1308,M,,840.0,No
1309,H1309,M,28.0,194.0,No
1310,H1310,M,55.0,477.0,Yes
1311,H1311,M,46.0,399.0,Yes
1312,H1312,F,57.0,523.0,Yes
1313,H1313,M,57.0,507.0,No
1314,H1314,F,58.0,682.0,Yes
1315,H1315,M,30.0,192.0,Yes
1316,H1316,M,50.0,444.0,No
1317,H1317,F,51.0,450.0,No
1318,H1318,F,47.0,378.0,No
1319,H1319,M,61.0,731.0,Yes
1320,H1320,M,59.0,609.0,No
1321,H1321,F,50.0,436.0,Yes
1322,H1322,F,,,Yes
1323,H1323,M,,822.0,No
1324,H1324,F,59.0,700.0,Yes
1325,H1325,F,44.0,315.0,Yes
1326,H1326,F,,319.0,No
1327,H1327,M,65.0,814.0,Yes
1328,H1328,M,52.0,419.0,No
1329,H1329,M,67.0,,No
1330,H1330,F,56.0,,No
1331,H1331,F,40.0,295.0,No
1332,H1332,F,58.0,600.0,Yes
1333,H1333,F,,505.0,Yes
1334,H1334,,63.0,770.0,No
1335,H1335,M,56.0,507.0,Yes
1336,H1336,F,39.0,,Yes
1337,H1337,F,33.0,246.0,No
1338,H1338,F,67.0,929.0,Yes
1339,H1339,F,62.0,,No
1340,H1340,F,54.0,467.0,No
1341,H1341,F,,790.0,No
1342,H1342,F,,1137.0,No
1343,H1343,F,59.0,656.0,No
1344,H1344,M,,402.0,Yes
1345,H1345,F,48.0,355.0,No
1346,H1346,,54.0,486.0,No
1347,H1347,M,57.0,570.0,Yes
1348,H1348,F,57.0,,No
1349,H1349,M,54.0,500.0,Yes
1350,H1350,F,51.0,408.0,No
1351,H1351,F,58.0,,Yes
1352,H1352,M,70.0,1081.0,Yes
1353,H1353,M,,,Yes
1354,H1354,M,59.0,624.0,No
1355,H1355,M,,,No
1356,H1356,M,58.0,623.0,Yes
1357,H1357,F,,,No
1358,H1358,F,69.0,,No
1359,H1359,F,54.0,489.0,No
1360,H1360,F,49.0,364.0,Yes
1361,H1361,M,,,No
1362,H1362,F,63.0,,No
1363,H1363,F,55.0,455.0,No
1364,H1364,M,56.0,506.0,Yes
1365,H1365,F,57.0,513.0,No
1366,H1366,F,50.0,,Yes
1367,H1367,M,,899.0,No
1368,H1368,F,59.0,661.0,No
1369,H1369,F,,,Yes
1370,H1370,M,49.0,377.0,Yes
1371,H1371,M,64.0,809.0,No
1372,H1372,F,,273.0,No
1373,H1373,M,61.0,,Yes
1374,H1374,M,63.0,787.0,No
1375,H1375,M,65.0,,Yes
1376,H1376,M,60.0,604.0,Yes
1377,H1377,M,46.0,380.0,Yes
1378,H1378,M,45.0,308.0,Yes
1379,H1379,F,62.0,753.0,Yes
1380,H1380,F,,,No
1381,H1381,M,64.0,880.0,Yes
1382,H1382,F,59.0,676.0,No
1383,H1383,M,59.0,,No
1384,H1384,F,42.0,262.0,Yes
1385,H1385,F,35.0,236.0,No
1386,H1386,M,,287.0,Yes
1387,H1387,M,,,Yes
1388,H1388,M,,,No
1389,H1389,F,,1162.0,No
1390,H1390,F,,944.0,Yes
1391,H1391,F,48.0,398.0,Yes
1392,H1392,F,,316.0,Yes
1393,H1393,F,69.0,987.0,Yes
1394,H1394,F,,,Yes
1395,H1395,F,51.0,,Yes
1396,H1396,F,46.0,386.0,Yes
1397,H1397,F,58.0,610.0,
1398,H1398,M,,,Yes
1399,H1399,F,,255.0,Yes
1400,H1400,F,,,Yes
1401,H1401,,,,Yes
1402,H1402,F,,222.0,Yes
1403,H1403,M,,,No
1404,H1404,F,55.0,468.0,Yes
1405,H1405,F,52.0,429.0,No
1406,H1406,M,46.0,386.0,No
1407,H1407,M,47.0,399.0,No
1408,H1408,M,68.0,1005.0,Yes
1409,H1409,,,,No
1410,H1410,F,61.0,798.0,No
1411,H1411,F,,,Yes
1412,H1412,F,39.0,264.0,No
1413,H1413,M,56.0,566.0,Yes
1414,H1414,M,65.0,861.0,No
1415,H1415,F,56.0,,Yes
1416,H1416,M,51.0,404.0,Yes
1417,H1417,M,59.0,679.0,Yes
1418,H1418,M,44.0,325.0,No
1419,H1419,,62.0,713.0,Yes
1420,H1420,F,,,No
1421,H1421,F,,,No
1422,H1422,M,49.0,,Yes
1423,H1423,M,33.0,228.0,No
1424,H1424,F,,,Yes
1425,H1425,M,50.0,,Yes
1426,H1426,F,65.0,807.0,Yes
1427,H1427,M,,1185.0,Yes
1428,H1428,M,51.0,438.0,No
1429,H1429,M,60.0,687.0,Yes
1430,H1430,F,60.0,,Yes
1431,H1431,M,65.0,843.0,No
1432,H1432,M,,,Yes
1433,H1433,M,,,Yes
1434,H1434,M,44.0,330.0,Yes
1435,H1435,M,67.0,902.0,No
1436,H1436,M,60.0,610.0,Yes
1437,H1437,M,59.0,600.0,No
1438,H1438,,58.0,615.0,No
1439,H1439,F,65.0,808.0,No
1440,H1440,M,,793.0,Yes
1441,H1441,M,57.0,,No
1442,H1442,M,59.0,,No
1443,H1443,F,,,Yes
1444,H1444,M,,634.0,Yes
1445,H1445,F,,299.0,Yes
1446,H1446,F,,646.0,No
1447,H1447,M,65.0,836.0,Yes
1448,H1448,F,45.0,331.0,Yes
1449,H1449,F,,425.0,Yes
1450,H1450,F,,948.0,No
1451,H1451,M,58.0,645.0,Yes
1452,H1452,F,,572.0,Yes
1453,H1453,M,65.0,,No
1454,H1454,M,,486.0,Yes
1455,H1455,F,45.0,,No
1456,H1456,M,72.0,,No
1457,H1457,M,,504.0,Yes
1458,H1458,F,,,No
1459,H1459,M,52.0,406.0,No
1460,H1460,F,58.0,684.0,Yes
1461,H1461,F,59.0,649.0,No
1462,H1462,M,59.0,668.0,Yes
1463,H1463,F,37.0,,No
1464,H1464,F,64.0,842.0,Yes
1465,H1465,M,43.0,323.0,No
1466,H1466,F,,356.0,Yes
1467,H1467,F,48.0,388.0,Yes
1468,H1468,,,,No
1469,H1469,M,72.0,1189.0,Yes
1470,H1470,F,60.0,618.0,Yes
1471,H1471,F,60.0,,No
1472,H1472,F,57.0,,Yes
1473,H1473,F,,,Yes
1474,H1474,F,64.0,825.0,No
1475,H1475,F,59.0,603.0,Yes
1476,H1476,M,69.0,,Yes
1477,H1477,F,71.0,1135.0,Yes
1478,H1478,M,,,Yes
1479,H1479,F,,376.0,No
1480,H1480,F,57.0,514.0,Yes
1481,H1481,F,50.0,,No
1482,H1482,,59.0,,Yes
1483,H1483,F,60.0,639.0,Yes
1484,H1484,,,595.0,No
1485,H1485,F,52.0,425.0,No
1486,H1486,F,,,No
1487,H1487,F,,298.0,No
1488,H1488,F,68.0,,Yes
1489,H1489,M,70.0,1144.0,Yes
1490,H1490,F,62.0,,Yes
1491,H1491,M,,,Yes
1492,H1492,M,44.0,319.0,Yes
1493,H1493,M,50.0,404.0,No
1494,H1494,F,42.0,,Yes
1495,H1495,F,50.0,406.0,No
1496,H1496,M,60.0,621.0,No
1497,H1497,M,64.0,,No
1498,H1498,F,,,No
1499,H1499,M,,,Yes
1500,H1500,M,37.0,256.0,Yes
1501,H1501,M,52.0,412.0,Yes
1502,H1502,F,,,Yes
1503,H1503,M,71.0,1113.0,No
1504,H1504,F,59.0,690.0,Yes
1505,H1505,F,60.0,664.0,Yes
1506,H1506,F,,,No
1507,H1507,F,54.0,,Yes
1508,H1508,F,45.0,302.0,No
1509,H1509,M,60.0,,No
1510,H1510,F,28.0,,Yes
1511,H1511,M,70.0,,Yes
1512,H1512,F,61.0,767.0,Yes
1513,H1513,M,42.0,266.0,No
1514,H1514,M,58.0,700.0,Yes
1515,H1515,F,,842.0,No
1516,H1516,M,61.0,,No
1517,H1517,M,55.0,454.0,No
1518,H1518,F,,495.0,No
1519,H1519,F,,358.0,Yes
1520,H1520,M,61.0,793.0,No
1521,H1521,F,65.0,,No
1522,H1522,M,57.0,535.0,Yes
1523,H1523,F,,,No
1524,H1524,F,53.0,,
1525,H1525,F,,900.0,No
1526,H1526,F,,,Yes
1527,H1527,F,62.0,,No
1528,H1528,F,50.0,,No
1529,H1529,M,46.0,,No
1530,H1530,M,48.0,389.0,Yes
1531,H1531,F,61.0,,Yes
1532,H1532,M,,395.0,No
1533,H1533,F,49.0,399.0,Yes
1534,H1534,F,59.0,690.0,No
1535,H1535,,32.0,214.0,No
1536,H1536,F,56.0,563.0,No
1537,H1537,M,57.0,537.0,No
1538,H1538,F,,562.0,Yes
1539,H1539,F,31.0,207.0,No
1540,H1540,F,,531.0,Yes
1541,H1541,F,56.0,581.0,No
1542,H1542,M,56.0,537.0,Yes
1543,H1543,F,64.0,810.0,Yes
1544,H1544,M,,1164.0,Yes
1545,H1545,,,,No
1546,H1546,M,29.0,213.0,No
1547,H1547,M,55.0,460.0,No
1548,H1548,M,64.0,,Yes
1549,H1549,F,,,Yes
1550,H1550,F,,635.0,No
1551,H1551,F,30.0,217.0,No
1552,H1552,M,50.0,,Yes
1553,H1553,F,47.0,352.0,No
1554,H1554,M,,255.0,Yes
1555,H1555,F,56.0,,Yes
1556,H1556,,,305.0,Yes
1557,H1557,F,57.0,,Yes
1558,H1558,M,71.0,,No
1559,H1559,M,62.0,799.0,Yes
1560,H1560,F,63.0,,No
1561,H1561,F,67.0,936.0,Yes
1562,H1562,F,63.0,,No
1563,H1563,M,69.0,1061.0,No
1564,H1564,F,46.0,384.0,Yes
1565,H1565,M,55.0,463.0,Yes
1566,H1566,M,60.0,643.0,Yes
1567,H1567,F,47.0,355.0,No
1568,H1568,F,51.0,400.0,Yes
1569,H1569,M,,,No
1570,H1570,M,51.0,445.0,Yes
1571,H1571,F,69.0,,No
1572,H1572,F,,603.0,Yes
1573,H1573,M,64.0,,No
1574,H1574,F,,,No
1575,H1575,M,50.0,427.0,Yes
1576,H1576,F,,,No
1577,H1577,M,67.0,903.0,No
1578,H1578,F,,443.0,Yes
1579,H1579,,56.0,510.0,Yes
1580,H1580,M,65.0,820.0,Yes
1581,H1581,F,64.0,894.0,No
1582,H1582,F,57.0,530.0,Yes
1583,H1583,M,,,Yes
1584,H1584,F,,1010.0,No
1585,H1585,M,57.0,572.0,No
1586,H1586,F,72.0,1197.0,No
1587,H1587,F,55.0,,No
1588,H1588,M,56.0,534.0,Yes
1589,H1589,M,,450.0,Yes
1590,H1590,F,62.0,771.0,Yes
1591,H1591,F,57.0,,No
1592,H1592,F,57.0,,No
1593,H1593,F,64.0,829.0,No
1594,H1594,F,56.0,556.0,Yes
1595,H1595,F,66.0,957.0,No
1596,H1596,F,,404.0,Yes
1597,H1597,M,,611.0,Yes
1598,H1598,F,60.0,,No
1599,H1599,F,,252.0,No
1600,H1600,M,58.0,628.0,No
1601,H1601,M,,,No
1602,H1602,M,,850.0,Yes
1603,H1603,M,50.0,409.0,No
1604,H1604,F,,,Yes
1605,H1605,F,,,No
1606,H1606,F,62.0,,No
1607,H1607,F,29.0,,No
1608,H1608,F,,610.0,Yes
1609,H1609,F,63.0,,No
1610,H1610,F,55.0,492.0,Yes
1611,H1611,F,61.0,705.0,Yes
1612,H1612,,64.0,815.0,No
1613,H1613,F,63.0,792.0,Yes
1614,H1614,F,58.0,644.0,Yes
1615,H1615,M,,795.0,No
1616,H1616,F,,874.0,Yes
1617,H1617,M,,,No
1618,H1618,F,61.0,718.0,No
1619,H1619,F,60.0,,Yes
1620,H1620,F,51.0,,No
1621,H1621,F,58.0,,No
1622,H1622,F,55.0,461.0,No
1623,H1623,F,,397.0,Yes
1624,H1624,M,,,Yes
1625,H1625,F,64.0,,Yes
1626,H1626,F,,393.0,Yes
1627,H1627,M,,,No
1628,H1628,M,51.0,421.0,Yes
1629,H1629,F,45.0,,Yes
1630,H1630,F,62.0,719.0,No
1631,H1631,F,63.0,763.0,No
1632,H1632,M,54.0,496.0,No
1633,H1633,M,60.0,,Yes
1634,H1634,F,64.0,859.0,No
1635,H1635,M,,237.0,No
1636,H1636,F,53.0,,Yes
1637,H1637,F,71.0,1142.0,No
1638,H1638,F,47.0,365.0,No
1639,H1639,F,59.0,673.0,Yes
1640,H1640,F,,,No
1641,H1641,F,,391.0,Yes
1642,H1642,M,,334.0,Yes
1643,H1643,M,54.0,456.0,Yes
1644,H1644,,60.0,634.0,No
1645,H1645,M,65.0,834.0,Yes
1646,H1646,M,57.0,517.0,No
1647,H1647,M,,709.0,No
1648,H1648,F,57.0,547.0,Yes
1649,H1649,M,,,Yes
1650,H1650,F,63.0,,Yes
1651,H1651,M,60.0,,Yes
1652,H1652,F,63.0,725.0,No
1653,H1653,M,53.0,466.0,Yes
1654,H1654,F,,,Yes
1655,H1655,F,53.0,463.0,Yes
1656,H1656,M,,,No
1657,H1657,F,65.0,828.0,Yes
1658,H1658,F,63.0,765.0,No
1659,H1659,F,66.0,939.0,Yes
1660,H1660,M,,234.0,No
1661,H1661,F,43.0,,Yes
1662,H1662,M,,802.0,Yes
1663,H1663,F,72.0,1168.0,Yes
1664,H1664,F,,464.0,No
1665,H1665,F,63.0,774.0,No
1666,H1666,M,40.0,261.0,No
