Serial no.,Horse id,Horse-Gender,Horse-Height,Horse-Weight,Racer-Horse
874,H874,F,44.0,317.0,Yes
875,H875,F,,,No
876,H876,M,,827.0,Yes
877,H877,M,,437.0,Yes
878,H878,M,54.0,,No
879,H879,M,42.0,,Yes
880,H880,F,57.0,,No
881,H881,F,57.0,616.0,Yes
882,H882,F,61.0,779.0,No
883,H883,M,69.0,,Yes
884,H884,F,61.0,602.0,No
885,H885,M,,278.0,Yes
886,H886,M,57.0,,Yes
887,H887,M,,501.0,Yes
888,H888,M,70.0,1165.0,Yes
889,H889,F,,432.0,Yes
890,H890,F,,863.0,Yes
891,H891,M,57.0,525.0,No
892,H892,F,39.0,269.0,No
893,H893,M,,716.0,No
894,H894,F,30.0,248.0,No
895,H895,F,36.0,,Yes
896,H896,M,,640.0,Yes
897,H897,M,,314.0,No
898,H898,F,,359.0,Yes
899,H899,F,62.0,851.0,No
900,H900,M,58.0,,No
901,H901,F,63.0,675.0,Yes
902,H902,F,29.0,,Yes
903,H903,F,56.0,684.0,Yes
904,H904,F,,475.0,No
905,H905,M,58.0,748.0,No
906,H906,M,63.0,,No
907,H907,,59.0,799.0,Yes
908,H908,M,,661.0,Yes
909,H909,F,,722.0,Yes
910,H910,M,45.0,336.0,Yes
911,H911,F,35.0,,Yes
912,H912,F,48.0,,Yes
913,H913,M,57.0,697.0,Yes
914,H914,M,,,Yes
915,H915,M,,,Yes
916,H916,M,69.0,1006.0,Yes
917,H917,F,47.0,,Yes
918,H918,,58.0,,No
919,H919,F,,,Yes
920,H920,M,60.0,695.0,No
921,H921,F,71.0,1056.0,No
922,H922,,,308.0,Yes
923,H923,,63.0,,Yes
924,H924,M,43.0,465.0,No
925,H925,F,51.0,325.0,Yes
926,H926,M,56.0,881.0,No
927,H927,M,59.0,,Yes
928,H928,M,53.0,419.0,No
929,H929,M,,509.0,No
930,H930,M,,803.0,No
931,H931,F,62.0,,No
932,H932,M,,,No
933,H933,M,61.0,536.0,Yes
934,H934,M,62.0,725.0,No
935,H935,F,,,Yes
936,H936,F,48.0,,No
937,H937,M,48.0,392.0,Yes
938,H938,M,60.0,690.0,Yes
939,H939,M,56.0,,No
940,H940,F,,389.0,No
941,H941,M,58.0,774.0,Yes
942,H942,F,63.0,626.0,Yes
943,H943,F,52.0,467.0,No
944,H944,M,,970.0,Yes
945,H945,F,59.0,772.0,Yes
946,H946,F,,,Yes
947,H947,M,37.0,,Yes
948,H948,F,60.0,,No
949,H949,F,,308.0,No
950,H950,,45.0,,Yes
951,H951,M,55.0,531.0,
952,H952,F,,,Yes
953,H953,F,,702.0,No
954,H954,F,,331.0,Yes
955,H955,M,,662.0,Yes
956,H956,F,57.0,852.0,Yes
957,H957,M,48.0,346.0,No
958,H958,F,64.0,,Yes
959,H959,F,,511.0,Yes
960,H960,F,35.0,214.0,Yes
961,H961,M,62.0,641.0,Yes
962,H962,M,,516.0,Yes
963,H963,M,63.0,728.0,No
964,H964,M,58.0,,Yes
965,H965,F,,,Yes
966,H966,F,56.0,540.0,No
967,H967,M,64.0,,Yes
968,H968,F,,341.0,Yes
969,H969,F,,1162.0,No
970,H970,F,65.0,,No
971,H971,M,64.0,,Yes
972,H972,F,56.0,621.0,No
973,H973,F,72.0,1112.0,Yes
974,H974,M,61.0,633.0,No
975,H975,F,,,No
976,H976,F,58.0,603.0,Yes
977,H977,F,59.0,,No
978,H978,M,34.0,265.0,Yes
979,H979,M,56.0,799.0,No
980,H980,F,36.0,220.0,No
981,H981,M,61.0,655.0,Yes
982,H982,M,48.0,369.0,Yes
983,H983,M,56.0,810.0,No
984,H984,M,58.0,852.0,No
985,H985,F,,857.0,No
986,H986,F,36.0,297.0,Yes
987,H987,F,56.0,,No
988,H988,F,54.0,363.0,No
989,H989,F,62.0,767.0,Yes
990,H990,M,66.0,948.0,Yes
991,H991,,35.0,,Yes
992,H992,F,61.0,,No
993,H993,M,52.0,,Yes
994,H994,F,,1121.0,No
995,H995,M,61.0,,No
996,H996,,55.0,653.0,Yes
997,H997,F,62.0,508.0,Yes
998,H998,M,58.0,,No
999,H999,F,31.0,233.0,Yes
1000,H1000,F,59.0,788.0,No
1001,H1001,F,,282.0,No
1002,H1002,M,62.0,671.0,No
1003,H1003,M,,513.0,No
1004,H1004,M,,573.0,Yes
1005,H1005,F,57.0,,No
1006,H1006,M,47.0,341.0,Yes
1007,H1007,M,58.0,748.0,No
1008,H1008,M,56.0,764.0,Yes
1009,H1009,F,47.0,330.0,Yes
1010,H1010,M,67.0,997.0,No
1011,H1011,M,53.0,448.0,Yes
1012,H1012,F,,237.0,No
1013,H1013,F,64.0,,No
1014,H1014,M,57.0,698.0,No
1015,H1015,F,69.0,,No
1016,H1016,F,,304.0,No
1017,H1017,M,58.0,886.0,Yes
1018,H1018,M,,649.0,Yes
1019,H1019,M,37.0,,Yes
1020,H1020,F,,409.0,No
1021,H1021,M,47.0,322.0,Yes
1022,H1022,F,70.0,928.0,Yes
1023,H1023,M,64.0,533.0,No
1024,H1024,F,,835.0,No
1025,H1025,F,49.0,480.0,Yes
1026,H1026,M,62.0,525.0,Yes
1027,H1027,M,,1048.0,Yes
1028,H1028,F,58.0,639.0,No
1029,H1029,F,,664.0,Yes
1030,H1030,F,59.0,592.0,Yes
1031,H1031,F,67.0,1024.0,No
1032,H1032,,58.0,839.0,Yes
1033,H1033,F,44.0,,
1034,H1034,M,55.0,,Yes
1035,H1035,,54.0,346.0,No
1036,H1036,F,,678.0,
1037,H1037,M,51.0,377.0,Yes
1038,H1038,F,59.0,707.0,Yes
1039,H1039,M,69.0,1161.0,Yes
1040,H1040,M,42.0,,Yes
1041,H1041,M,59.0,502.0,No
1042,H1042,,55.0,719.0,Yes
1043,H1043,F,58.0,784.0,No
1044,H1044,F,56.0,,Yes
1045,H1045,M,52.0,398.0,Yes
1046,H1046,F,42.0,334.0,Yes
1047,H1047,F,31.0,281.0,No
1048,H1048,F,58.0,799.0,No
1049,H1049,F,57.0,,Yes
1050,H1050,M,59.0,,Yes
1051,H1051,F,52.0,,Yes
1052,H1052,M,54.0,334.0,Yes
1053,H1053,M,61.0,,No
1054,H1054,F,58.0,855.0,No
1055,H1055,F,56.0,870.0,No
1056,H1056,F,59.0,,Yes
1057,H1057,M,63.0,,No
1058,H1058,M,54.0,458.0,Yes
1059,H1059,M,59.0,,Yes
1060,H1060,F,70.0,975.0,No
1061,H1061,F,45.0,,No
1062,H1062,M,56.0,,Yes
1063,H1063,M,55.0,,Yes
1064,H1064,F,47.0,,No
1065,H1065,F,47.0,,Yes
1066,H1066,F,58.0,582.0,No
1067,H1067,F,,847.0,No
1068,H1068,F,,342.0,No
1069,H1069,F,,860.0,Yes
1070,H1070,M,,850.0,No
1071,H1071,M,61.0,,Yes
1072,H1072,M,56.0,519.0,No
1073,H1073,M,51.0,,No
1074,H1074,,62.0,747.0,Yes
1075,H1075,M,,1196.0,No
1076,H1076,F,,806.0,No
1077,H1077,M,62.0,828.0,No
1078,H1078,M,62.0,,No
1079,H1079,F,64.0,,No
1080,H1080,F,,475.0,No
1081,H1081,M,64.0,516.0,Yes
1082,H1082,M,,,No
1083,H1083,F,,676.0,Yes
1084,H1084,F,59.0,,No
1085,H1085,F,57.0,,Yes
1086,H1086,F,56.0,535.0,Yes
1087,H1087,F,61.0,521.0,No
1088,H1088,M,55.0,,No
1089,H1089,F,49.0,312.0,No
1090,H1090,F,64.0,856.0,No
1091,H1091,F,55.0,730.0,No
1092,H1092,M,47.0,469.0,No
1093,H1093,M,68.0,,No
1094,H1094,M,50.0,362.0,No
1095,H1095,F,,201.0,Yes
1096,H1096,M,,309.0,No
1097,H1097,F,,,No
1098,H1098,F,48.0,345.0,Yes
1099,H1099,M,57.0,,No
1100,H1100,M,52.0,484.0,Yes
1101,H1101,M,,564.0,No
1102,H1102,M,60.0,,Yes
1103,H1103,F,,,No
1104,H1104,F,,666.0,Yes
1105,H1105,M,57.0,704.0,No
1106,H1106,M,,661.0,No
1107,H1107,M,61.0,,Yes
1108,H1108,F,43.0,,Yes
1109,H1109,M,61.0,650.0,No
1110,H1110,F,57.0,892.0,No
1111,H1111,M,70.0,,No
1112,H1112,M,46.0,393.0,No
1113,H1113,F,55.0,553.0,Yes
1114,H1114,F,63.0,,No
1115,H1115,F,64.0,,No
1116,H1116,M,61.0,527.0,No
1117,H1117,M,58.0,,No
1118,H1118,,57.0,845.0,No
1119,H1119,F,61.0,504.0,Yes
1120,H1120,M,55.0,504.0,Yes
1121,H1121,M,47.0,459.0,Yes
1122,H1122,M,59.0,,Yes
1123,H1123,M,60.0,657.0,Yes
1124,H1124,F,,,Yes
1125,H1125,F,47.0,,No
1126,H1126,M,,642.0,No
1127,H1127,F,51.0,327.0,Yes
1128,H1128,M,60.0,,Yes
1129,H1129,F,37.0,188.0,No
1130,H1130,M,59.0,803.0,No
1131,H1131,M,62.0,676.0,Yes
1132,H1132,M,,1081.0,Yes
1133,H1133,M,47.0,393.0,No
1134,H1134,M,,571.0,No
1135,H1135,F,55.0,,No
1136,H1136,M,49.0,362.0,Yes
1137,H1137,M,,,No
1138,H1138,F,62.0,676.0,Yes
1139,H1139,F,59.0,612.0,Yes
1140,H1140,F,,,Yes
1141,H1141,M,,,No
1142,H1142,F,62.0,686.0,No
1143,H1143,M,,,No
1144,H1144,M,62.0,,Yes
1145,H1145,M,62.0,527.0,No
1146,H1146,M,,395.0,No
1147,H1147,M,57.0,,No
1148,H1148,M,38.0,194.0,No
1149,H1149,M,,580.0,Yes
1150,H1150,M,63.0,851.0,No
1151,H1151,F,,,No
1152,H1152,F,55.0,,Yes
1153,H1153,,28.0,244.0,No
1154,H1154,F,51.0,,Yes
1155,H1155,M,56.0,702.0,Yes
1156,H1156,F,62.0,652.0,No
1157,H1157,M,68.0,,No
1158,H1158,F,57.0,821.0,No
1159,H1159,,55.0,,No
1160,H1160,F,61.0,683.0,No
1161,H1161,F,61.0,882.0,No
1162,H1162,F,59.0,521.0,Yes
1163,H1163,M,,,Yes
1164,H1164,,64.0,,
1165,H1165,M,57.0,784.0,Yes
1166,H1166,M,37.0,,No
1167,H1167,M,51.0,,Yes
1168,H1168,F,57.0,709.0,Yes
1169,H1169,M,64.0,839.0,Yes
1170,H1170,M,,911.0,Yes
1171,H1171,F,62.0,571.0,No
1172,H1172,F,36.0,288.0,Yes
1173,H1173,F,59.0,760.0,No
1174,H1174,M,,380.0,Yes
1175,H1175,M,,,Yes
1176,H1176,,54.0,425.0,No
1177,H1177,F,56.0,548.0,Yes
1178,H1178,F,58.0,,No
1179,H1179,F,,,Yes
1180,H1180,F,,,Yes
1181,H1181,M,,851.0,No
1182,H1182,M,48.0,437.0,No
1183,H1183,M,49.0,,No
1184,H1184,F,,800.0,Yes
1185,H1185,M,57.0,796.0,No
1186,H1186,M,59.0,853.0,Yes
1187,H1187,F,68.0,1089.0,Yes
1188,H1188,M,,745.0,Yes
1189,H1189,M,,188.0,No
1190,H1190,F,59.0,,No
1191,H1191,M,59.0,505.0,No
1192,H1192,F,,792.0,No
1193,H1193,M,55.0,,Yes
1194,H1194,M,,506.0,Yes
1195,H1195,M,,695.0,Yes
1196,H1196,M,,385.0,No
1197,H1197,F,59.0,,No
1198,H1198,M,49.0,,No
1199,H1199,M,,774.0,No
1200,H1200,M,,657.0,No
1201,H1201,M,63.0,824.0,Yes
1202,H1202,M,59.0,850.0,No
1203,H1203,M,32.0,185.0,No
1204,H1204,M,,799.0,Yes
1205,H1205,M,60.0,,Yes
1206,H1206,F,60.0,,No
1207,H1207,M,,,Yes
1208,H1208,M,63.0,621.0,Yes
1209,H1209,M,43.0,410.0,No
1210,H1210,F,54.0,324.0,No
1211,H1211,M,56.0,585.0,No
1212,H1212,M,59.0,882.0,No
1213,H1213,M,56.0,717.0,Yes
1214,H1214,M,,770.0,No
1215,H1215,F,48.0,400.0,No
1216,H1216,M,66.0,1107.0,Yes
1217,H1217,,65.0,1149.0,No
1218,H1218,F,,1053.0,No
1219,H1219,M,60.0,,No
1220,H1220,M,63.0,892.0,No
1221,H1221,F,47.0,359.0,No
1222,H1222,F,33.0,,Yes
1223,H1223,F,70.0,,No
1224,H1224,M,63.0,587.0,Yes
1225,H1225,F,,633.0,No
1226,H1226,M,52.0,319.0,No
1227,H1227,M,63.0,892.0,No
1228,H1228,M,58.0,664.0,No
1229,H1229,F,,225.0,Yes
1230,H1230,M,64.0,,No
1231,H1231,M,55.0,751.0,Yes
1232,H1232,F,63.0,852.0,Yes
1233,H1233,F,54.0,,Yes
1234,H1234,F,48.0,447.0,No
1235,H1235,F,64.0,653.0,Yes
1236,H1236,F,50.0,496.0,No
1237,H1237,M,62.0,,Yes
1238,H1238,F,49.0,420.0,No
1239,H1239,M,45.0,,No
1240,H1240,,,,No
1241,H1241,F,44.0,,No
1242,H1242,F,,471.0,No
1243,H1243,F,64.0,,No
1244,H1244,M,51.0,408.0,No
1245,H1245,F,,816.0,No
1246,H1246,F,,301.0,No
1247,H1247,F,,1060.0,No
1248,H1248,M,51.0,,No
1249,H1249,F,53.0,434.0,Yes
1250,H1250,M,57.0,,Yes
1251,H1251,F,72.0,1194.0,No
1252,H1252,M,48.0,460.0,No
1253,H1253,M,,,No
1254,H1254,M,64.0,815.0,Yes
1255,H1255,M,47.0,,Yes
1256,H1256,M,62.0,,No
1257,H1257,M,,350.0,No
1258,H1258,F,28.0,,No
1259,H1259,F,54.0,,Yes
1260,H1260,M,,,Yes
1261,H1261,F,,699.0,Yes
1262,H1262,F,51.0,474.0,No
1263,H1263,M,60.0,,No
1264,H1264,,,891.0,Yes
1265,H1265,M,,292.0,Yes
1266,H1266,F,58.0,846.0,Yes
1267,H1267,M,,538.0,No
1268,H1268,M,31.0,189.0,Yes
1269,H1269,F,57.0,605.0,Yes
1270,H1270,M,43.0,437.0,No
1271,H1271,F,,859.0,Yes
1272,H1272,F,54.0,308.0,No
1273,H1273,M,67.0,1020.0,Yes
1274,H1274,F,45.0,361.0,No
1275,H1275,M,62.0,,Yes
1276,H1276,F,,623.0,Yes
1277,H1277,F,57.0,624.0,No
1278,H1278,F,59.0,522.0,Yes
1279,H1279,F,68.0,1035.0,No
1280,H1280,M,,,No
1281,H1281,,55.0,,No
1282,H1282,M,67.0,,Yes
1283,H1283,M,47.0,471.0,Yes
1284,H1284,M,59.0,759.0,Yes
1285,H1285,F,,278.0,No
1286,H1286,M,61.0,,No
1287,H1287,M,58.0,,Yes
1288,H1288,F,56.0,,No
1289,H1289,M,33.0,,Yes
1290,H1290,,32.0,,No
1291,H1291,M,58.0,615.0,No
1292,H1292,M,59.0,682.0,Yes
1293,H1293,F,53.0,,Yes
1294,H1294,M,,,Yes
1295,H1295,F,,207.0,Yes
1296,H1296,M,57.0,809.0,Yes
1297,H1297,M,43.0,386.0,No
1298,H1298,,,718.0,No
1299,H1299,F,60.0,606.0,Yes
1300,H1300,F,37.0,187.0,Yes
1301,H1301,F,,,Yes
1302,H1302,F,,,No
1303,H1303,F,64.0,,No
1304,H1304,F,45.0,,No
1305,H1305,M,,534.0,No
1306,H1306,M,60.0,,Yes
1307,H1307,M,52.0,416.0,Yes
1308,H1308,M,60.0,524.0,No
1309,H1309,F,67.0,,Yes
1310,H1310,F,56.0,605.0,Yes
1311,H1311,M,48.0,422.0,No
1312,H1312,M,,767.0,No
1313,H1313,M,,748.0,No
1314,H1314,F,59.0,782.0,Yes
1315,H1315,F,,758.0,No
1316,H1316,M,37.0,261.0,Yes
1317,H1317,F,57.0,,Yes
1318,H1318,F,58.0,,Yes
1319,H1319,F,,580.0,Yes
1320,H1320,F,62.0,,No
1321,H1321,M,64.0,538.0,Yes
1322,H1322,F,56.0,896.0,No
1323,H1323,F,,348.0,No
1324,H1324,F,51.0,,No
1325,H1325,M,50.0,,No
1326,H1326,F,57.0,595.0,Yes
1327,H1327,M,61.0,884.0,Yes
1328,H1328,F,56.0,812.0,Yes
1329,H1329,,55.0,,No
1330,H1330,,72.0,1111.0,No
1331,H1331,F,57.0,844.0,Yes
1332,H1332,F,67.0,,Yes
1333,H1333,M,50.0,374.0,No
1334,H1334,F,43.0,326.0,Yes
1335,H1335,M,42.0,,No
1336,H1336,F,63.0,,Yes
1337,H1337,F,60.0,687.0,Yes
1338,H1338,M,63.0,,Yes
1339,H1339,F,57.0,,No
1340,H1340,F,63.0,867.0,Yes
1341,H1341,M,48.0,,Yes
1342,H1342,M,57.0,728.0,No
1343,H1343,M,,464.0,Yes
1344,H1344,F,58.0,636.0,Yes
1345,H1345,M,,787.0,No
1346,H1346,M,,876.0,No
1347,H1347,F,58.0,604.0,Yes
1348,H1348,M,45.0,,No
1349,H1349,M,,372.0,No
1350,H1350,F,58.0,739.0,No
1351,H1351,M,64.0,501.0,No
1352,H1352,F,44.0,357.0,Yes
1353,H1353,M,63.0,502.0,No
1354,H1354,F,,,No
1355,H1355,M,,1017.0,Yes
1356,H1356,F,58.0,878.0,Yes
1357,H1357,F,,554.0,Yes
1358,H1358,M,29.0,281.0,Yes
1359,H1359,F,,767.0,No
1360,H1360,M,56.0,813.0,Yes
1361,H1361,F,,,No
1362,H1362,M,62.0,564.0,No
1363,H1363,F,58.0,578.0,Yes
1364,H1364,M,45.0,,Yes
1365,H1365,F,54.0,304.0,Yes
1366,H1366,F,,,Yes
1367,H1367,F,,1122.0,No
1368,H1368,,,1108.0,No
1369,H1369,M,,,No
1370,H1370,F,43.0,411.0,No
1371,H1371,F,,,Yes
1372,H1372,M,,770.0,Yes
1373,H1373,F,54.0,486.0,Yes
1374,H1374,M,56.0,897.0,No
1375,H1375,M,,,No
1376,H1376,F,64.0,500.0,Yes
1377,H1377,M,,,Yes
1378,H1378,M,46.0,,Yes
1379,H1379,F,44.0,437.0,
1380,H1380,M,43.0,435.0,Yes
1381,H1381,F,,703.0,Yes
1382,H1382,M,50.0,343.0,Yes
1383,H1383,F,58.0,,Yes
1384,H1384,F,,482.0,No
1385,H1385,M,49.0,,No
1386,H1386,F,65.0,1060.0,No
1387,H1387,M,57.0,,No
1388,H1388,F,56.0,783.0,No
1389,H1389,F,,,No
1390,H1390,F,71.0,1013.0,Yes
1391,H1391,,,1183.0,Yes
1392,H1392,M,64.0,,No
1393,H1393,F,56.0,,Yes
1394,H1394,M,59.0,649.0,No
1395,H1395,F,60.0,510.0,No
1396,H1396,F,69.0,,Yes
1397,H1397,F,60.0,528.0,No
1398,H1398,M,,,No
1399,H1399,M,46.0,392.0,Yes
1400,H1400,M,,301.0,Yes
1401,H1401,M,59.0,713.0,No
1402,H1402,F,47.0,463.0,Yes
1403,H1403,F,,994.0,Yes
1404,H1404,F,,491.0,Yes
1405,H1405,M,61.0,561.0,Yes
1406,H1406,F,70.0,1105.0,Yes
1407,H1407,,,789.0,No
1408,H1408,M,55.0,,Yes
1409,H1409,M,58.0,556.0,No
1410,H1410,M,35.0,227.0,No
1411,H1411,F,,,No
1412,H1412,,55.0,609.0,No
1413,H1413,F,,,No
1414,H1414,M,,,Yes
1415,H1415,M,,633.0,No
1416,H1416,M,29.0,,No
1417,H1417,M,,929.0,No
1418,H1418,M,50.0,343.0,Yes
1419,H1419,M,64.0,672.0,No
1420,H1420,M,37.0,235.0,Yes
1421,H1421,F,40.0,,No
1422,H1422,M,63.0,819.0,Yes
1423,H1423,M,55.0,,No
1424,H1424,F,46.0,,No
1425,H1425,M,53.0,304.0,No
1426,H1426,M,58.0,586.0,Yes
1427,H1427,F,56.0,,No
1428,H1428,F,61.0,783.0,No
1429,H1429,M,53.0,367.0,No
1430,H1430,F,64.0,638.0,Yes
1431,H1431,M,64.0,740.0,No
1432,H1432,M,32.0,,Yes
1433,H1433,M,53.0,,Yes
1434,H1434,M,,795.0,No
1435,H1435,F,,,Yes
1436,H1436,F,52.0,,Yes
1437,H1437,F,44.0,439.0,No
1438,H1438,F,,,Yes
1439,H1439,F,,669.0,No
1440,H1440,M,,,No
1441,H1441,F,,789.0,Yes
1442,H1442,F,58.0,,Yes
1443,H1443,M,,,Yes
1444,H1444,F,53.0,391.0,No
1445,H1445,M,53.0,319.0,Yes
1446,H1446,M,39.0,190.0,No
1447,H1447,F,60.0,,No
1448,H1448,M,59.0,,Yes
1449,H1449,M,36.0,,Yes
1450,H1450,M,58.0,796.0,No
1451,H1451,F,,595.0,Yes
1452,H1452,F,,401.0,No
1453,H1453,F,38.0,,No
1454,H1454,M,49.0,,Yes
1455,H1455,F,43.0,457.0,Yes
1456,H1456,F,58.0,708.0,No
1457,H1457,M,56.0,681.0,Yes
1458,H1458,F,64.0,,No
1459,H1459,F,54.0,,Yes
1460,H1460,M,56.0,895.0,Yes
1461,H1461,F,,619.0,No
1462,H1462,F,64.0,527.0,No
1463,H1463,F,56.0,,No
1464,H1464,M,55.0,711.0,Yes
1465,H1465,M,58.0,871.0,Yes
1466,H1466,M,,757.0,No
1467,H1467,,59.0,816.0,No
1468,H1468,F,58.0,,No
1469,H1469,M,37.0,,Yes
1470,H1470,F,60.0,,Yes
1471,H1471,M,32.0,,Yes
1472,H1472,F,50.0,,No
1473,H1473,,,322.0,Yes
1474,H1474,M,,,Yes
1475,H1475,M,55.0,,No
1476,H1476,M,64.0,,No
1477,H1477,F,62.0,748.0,No
1478,H1478,F,70.0,,Yes
1479,H1479,F,42.0,344.0,No
1480,H1480,F,55.0,699.0,No
1481,H1481,M,,729.0,Yes
1482,H1482,M,53.0,473.0,No
1483,H1483,F,,,No
1484,H1484,M,42.0,453.0,No
1485,H1485,F,,659.0,Yes
1486,H1486,M,58.0,620.0,Yes
1487,H1487,M,60.0,,Yes
1488,H1488,F,41.0,,No
1489,H1489,M,65.0,1072.0,No
1490,H1490,M,60.0,824.0,No
1491,H1491,F,50.0,,Yes
1492,H1492,F,,442.0,Yes
1493,H1493,F,55.0,,No
1494,H1494,M,40.0,,No
1495,H1495,F,48.0,,No
1496,H1496,M,,983.0,Yes
1497,H1497,M,57.0,892.0,No
1498,H1498,M,,429.0,Yes
1499,H1499,F,,681.0,Yes
1500,H1500,F,69.0,997.0,Yes
1501,H1501,F,55.0,640.0,Yes
1502,H1502,M,,,Yes
1503,H1503,M,60.0,644.0,Yes
1504,H1504,M,59.0,508.0,Yes
1505,H1505,M,63.0,,No
1506,H1506,F,58.0,,No
1507,H1507,M,59.0,701.0,No
1508,H1508,M,,426.0,No
1509,H1509,F,55.0,576.0,No
1510,H1510,M,63.0,632.0,No
1511,H1511,M,,658.0,Yes
1512,H1512,F,36.0,,No
1513,H1513,M,,,Yes
1514,H1514,F,47.0,364.0,No
1515,H1515,M,,1103.0,No
1516,H1516,F,56.0,877.0,No
1517,H1517,M,69.0,,No
1518,H1518,F,57.0,,Yes
1519,H1519,F,61.0,870.0,Yes
1520,H1520,F,55.0,,Yes
1521,H1521,F,,,Yes
1522,H1522,F,,356.0,Yes
1523,H1523,M,46.0,457.0,No
1524,H1524,F,,608.0,Yes
1525,H1525,M,55.0,,No
1526,H1526,M,42.0,456.0,Yes
1527,H1527,F,56.0,,No
1528,H1528,F,58.0,812.0,Yes
1529,H1529,F,,,No
1530,H1530,M,49.0,,No
1531,H1531,M,,,Yes
1532,H1532,M,44.0,445.0,No
1533,H1533,,,872.0,No
1534,H1534,F,62.0,512.0,Yes
1535,H1535,F,55.0,763.0,Yes
1536,H1536,F,64.0,,No
1537,H1537,F,43.0,,No
1538,H1538,M,60.0,557.0,No
1539,H1539,M,70.0,994.0,No
1540,H1540,F,,755.0,No
1541,H1541,M,,832.0,Yes
1542,H1542,F,,664.0,Yes
1543,H1543,M,51.0,319.0,Yes
1544,H1544,F,56.0,567.0,Yes
1545,H1545,F,,,Yes
1546,H1546,F,,703.0,Yes
1547,H1547,M,,862.0,No
1548,H1548,M,62.0,,Yes
1549,H1549,M,,,No
1550,H1550,M,61.0,,No
1551,H1551,F,,571.0,Yes
1552,H1552,M,30.0,285.0,No
1553,H1553,M,40.0,,Yes
1554,H1554,M,46.0,,No
1555,H1555,F,,,No
1556,H1556,M,58.0,716.0,Yes
1557,H1557,F,,306.0,No
1558,H1558,F,,532.0,Yes
1559,H1559,F,59.0,,No
1560,H1560,M,60.0,,Yes
1561,H1561,M,54.0,316.0,Yes
1562,H1562,F,,484.0,No
1563,H1563,F,64.0,801.0,No
1564,H1564,M,,834.0,No
1565,H1565,F,,440.0,No
1566,H1566,M,,,Yes
1567,H1567,M,55.0,871.0,No
1568,H1568,F,58.0,528.0,Yes
1569,H1569,F,60.0,878.0,Yes
1570,H1570,F,,,Yes
1571,H1571,M,56.0,521.0,No
1572,H1572,M,38.0,284.0,Yes
1573,H1573,F,31.0,289.0,Yes
1574,H1574,F,43.0,,No
1575,H1575,M,52.0,327.0,No
1576,H1576,M,,476.0,Yes
1577,H1577,F,55.0,735.0,No
1578,H1578,M,38.0,229.0,No
1579,H1579,F,51.0,407.0,No
1580,H1580,,44.0,428.0,Yes
1581,H1581,F,50.0,,Yes
1582,H1582,,43.0,,No
1583,H1583,M,34.0,,Yes
1584,H1584,M,58.0,729.0,No
1585,H1585,M,,,No
1586,H1586,F,57.0,600.0,Yes
1587,H1587,M,62.0,878.0,Yes
1588,H1588,M,68.0,1130.0,No
1589,H1589,M,49.0,333.0,No
1590,H1590,F,59.0,586.0,Yes
1591,H1591,M,,299.0,Yes
1592,H1592,F,,350.0,Yes
1593,H1593,F,58.0,686.0,No
1594,H1594,M,64.0,,Yes
1595,H1595,M,,861.0,No
1596,H1596,M,43.0,322.0,Yes
1597,H1597,F,,805.0,No
1598,H1598,M,60.0,748.0,Yes
1599,H1599,M,60.0,713.0,No
1600,H1600,F,44.0,498.0,Yes
1601,H1601,F,50.0,306.0,Yes
1602,H1602,F,37.0,,Yes
1603,H1603,F,49.0,350.0,No
1604,H1604,M,56.0,,No
1605,H1605,F,69.0,904.0,Yes
1606,H1606,M,39.0,272.0,No
1607,H1607,F,58.0,550.0,No
1608,H1608,M,70.0,,No
1609,H1609,F,57.0,,No
1610,H1610,F,,,Yes
1611,H1611,F,55.0,,No
1612,H1612,M,49.0,,Yes
1613,H1613,F,,906.0,No
1614,H1614,M,65.0,,Yes
1615,H1615,F,,455.0,No
1616,H1616,F,49.0,359.0,Yes
1617,H1617,M,67.0,,Yes
1618,H1618,M,57.0,763.0,No
1619,H1619,F,,,No
1620,H1620,F,44.0,459.0,No
1621,H1621,F,56.0,508.0,Yes
1622,H1622,M,61.0,,No
1623,H1623,F,61.0,,Yes
1624,H1624,F,59.0,798.0,Yes
1625,H1625,F,50.0,379.0,Yes
1626,H1626,F,59.0,506.0,Yes
1627,H1627,F,,,Yes
1628,H1628,F,,,Yes
1629,H1629,F,,,Yes
1630,H1630,F,64.0,,No
1631,H1631,M,,1076.0,No
1632,H1632,M,48.0,,Yes
1633,H1633,M,,,Yes
1634,H1634,F,61.0,587.0,Yes
1635,H1635,M,61.0,,No
1636,H1636,M,55.0,,Yes
1637,H1637,M,53.0,,Yes
1638,H1638,F,63.0,514.0,Yes
1639,H1639,F,57.0,545.0,Yes
1640,H1640,F,54.0,358.0,Yes
1641,H1641,M,28.0,237.0,Yes
1642,H1642,,58.0,686.0,No
1643,H1643,F,42.0,397.0,No
1644,H1644,F,54.0,479.0,No
1645,H1645,M,60.0,809.0,Yes
1646,H1646,M,45.0,,No
1647,H1647,M,46.0,,Yes
1648,H1648,M,64.0,711.0,No
1649,H1649,M,,871.0,No
1650,H1650,,49.0,303.0,No
1651,H1651,F,62.0,767.0,No
1652,H1652,F,51.0,,No
1653,H1653,F,,,No
1654,H1654,F,28.0,,Yes
1655,H1655,F,53.0,456.0,Yes
1656,H1656,M,59.0,687.0,No
1657,H1657,M,57.0,736.0,No
1658,H1658,M,55.0,,Yes
1659,H1659,F,,443.0,Yes
1660,H1660,F,,593.0,No
