,Serial no.,Horse id,Horse-Gender,Horse-Height,Horse-Weight,Racer-Horse
640,641,H641,M,56.0,606.585796607797,Yes
641,642,H642,F,64.0,894.0,Yes
643,644,H644,M,52.0,444.0,Yes
644,645,H645,F,55.812658936611996,606.585796607797,Yes
645,646,H646,M,51.0,407.0,No
646,647,H647,F,55.812658936611996,880.0,No
647,648,H648,F,44.0,308.0,No
648,649,H649,M,55.812658936611996,606.585796607797,No
649,650,H650,F,65.0,847.0,Yes
650,651,H651,M,51.0,406.0,No
651,652,H652,M,55.812658936611996,606.585796607797,Yes
652,653,H653,F,59.0,657.0,No
654,655,H655,F,61.0,606.585796607797,No
655,656,H656,F,55.812658936611996,704.0,No
656,657,H657,F,43.0,606.585796607797,No
657,658,H658,F,55.0,453.0,No
658,659,H659,M,71.0,1129.0,Yes
659,660,H660,M,55.812658936611996,606.585796607797,No
660,661,H661,M,46.0,606.585796607797,No
661,662,H662,F,57.0,584.0,Yes
662,663,H663,F,55.812658936611996,855.0,Yes
663,664,H664,F,58.0,606.585796607797,Yes
664,665,H665,F,55.812658936611996,606.585796607797,Yes
665,666,H666,F,55.812658936611996,617.0,Yes
666,667,H667,F,50.0,446.0,No
668,669,H669,F,58.0,668.0,Yes
669,670,H670,M,55.0,606.585796607797,No
670,671,H671,F,45.0,606.585796607797,No
671,672,H672,M,61.0,788.0,Yes
672,673,H673,F,46.0,394.0,No
673,674,H674,F,55.812658936611996,606.585796607797,No
674,675,H675,M,52.0,428.0,Yes
675,676,H676,M,58.0,606.585796607797,Yes
676,677,H677,M,55.812658936611996,951.0,Yes
678,679,H679,F,65.0,825.0,No
679,680,H680,F,43.0,336.0,No
680,681,H681,F,61.0,756.0,Yes
681,682,H682,M,63.0,606.585796607797,Yes
683,684,H684,F,59.0,669.0,Yes
684,685,H685,M,48.0,363.0,Yes
685,686,H686,M,52.0,406.0,Yes
686,687,H687,M,65.0,883.0,No
687,688,H688,F,55.812658936611996,606.585796607797,Yes
688,689,H689,M,54.0,500.0,Yes
689,690,H690,F,67.0,606.585796607797,No
690,691,H691,M,57.0,606.585796607797,Yes
691,692,H692,M,57.0,536.0,Yes
692,693,H693,M,56.0,551.0,Yes
693,694,H694,F,55.812658936611996,606.585796607797,No
694,695,H695,F,43.0,321.0,Yes
696,697,H697,M,55.812658936611996,709.0,No
697,698,H698,M,55.812658936611996,606.585796607797,No
698,699,H699,F,32.0,192.0,No
699,700,H700,M,55.812658936611996,606.585796607797,Yes
700,701,H701,M,31.0,214.0,Yes
701,702,H702,F,65.0,606.585796607797,Yes
702,703,H703,F,57.0,523.0,No
703,704,H704,F,56.0,526.0,No
704,705,H705,M,64.0,892.0,Yes
705,706,H706,M,57.0,502.0,Yes
706,707,H707,M,55.812658936611996,606.585796607797,No
707,708,H708,F,57.0,587.0,No
708,709,H709,F,62.0,773.0,No
709,710,H710,F,55.812658936611996,750.0,Yes
710,711,H711,F,61.0,776.0,No
711,712,H712,M,55.812658936611996,675.0,Yes
712,713,H713,F,51.0,414.0,No
713,714,H714,M,55.812658936611996,843.0,Yes
714,715,H715,F,69.0,963.0,Yes
715,716,H716,F,55.812658936611996,606.585796607797,No
716,717,H717,M,60.0,667.0,Yes
717,718,H718,M,57.0,581.0,No
718,719,H719,M,64.0,855.0,No
719,720,H720,F,54.0,476.0,Yes
720,721,H721,F,63.0,606.585796607797,No
721,722,H722,F,55.812658936611996,606.585796607797,Yes
722,723,H723,F,56.0,540.0,No
723,724,H724,M,55.812658936611996,606.585796607797,No
724,725,H725,M,57.0,528.0,Yes
725,726,H726,M,55.812658936611996,743.0,Yes
726,727,H727,M,60.0,605.0,Yes
727,728,H728,F,63.0,744.0,Yes
728,729,H729,F,62.0,788.0,Yes
730,731,H731,F,55.812658936611996,606.585796607797,No
731,732,H732,F,55.812658936611996,613.0,Yes
732,733,H733,F,57.0,606.585796607797,No
733,734,H734,F,53.0,606.585796607797,No
734,735,H735,M,56.0,585.0,No
735,736,H736,F,53.0,606.585796607797,No
736,737,H737,F,48.0,397.0,Yes
738,739,H739,F,72.0,1197.0,Yes
739,740,H740,M,70.0,1145.0,Yes
740,741,H741,M,58.0,649.0,No
741,742,H742,M,59.0,624.0,Yes
742,743,H743,F,46.0,383.0,Yes
743,744,H744,M,62.0,606.585796607797,No
744,745,H745,F,64.0,876.0,Yes
745,746,H746,M,55.812658936611996,606.585796607797,No
746,747,H747,F,65.0,872.0,Yes
747,748,H748,M,62.0,606.585796607797,Yes
748,749,H749,F,56.0,540.0,Yes
749,750,H750,M,30.0,186.0,Yes
750,751,H751,M,55.812658936611996,439.0,Yes
751,752,H752,M,55.812658936611996,606.585796607797,Yes
752,753,H753,F,63.0,718.0,Yes
753,754,H754,M,41.0,277.0,No
754,755,H755,F,55.812658936611996,606.585796607797,No
755,756,H756,F,47.0,363.0,No
756,757,H757,F,64.0,606.585796607797,Yes
757,758,H758,M,55.812658936611996,606.585796607797,No
758,759,H759,M,57.0,606.585796607797,No
759,760,H760,F,70.0,1151.0,No
760,761,H761,M,60.0,608.0,Yes
761,762,H762,M,55.812658936611996,606.585796607797,Yes
762,763,H763,F,57.0,546.0,No
763,764,H764,M,59.0,607.0,No
764,765,H765,M,62.0,772.0,No
765,766,H766,M,50.0,406.0,Yes
766,767,H767,M,49.0,606.585796607797,No
767,768,H768,F,64.0,881.0,No
768,769,H769,F,55.812658936611996,379.0,No
769,770,H770,F,58.0,606.585796607797,Yes
770,771,H771,M,58.0,651.0,No
771,772,H772,M,64.0,811.0,Yes
772,773,H773,M,64.0,882.0,No
773,774,H774,M,59.0,687.0,No
774,775,H775,M,55.812658936611996,606.585796607797,Yes
775,776,H776,F,56.0,581.0,Yes
776,777,H777,M,65.0,870.0,No
777,778,H778,M,57.0,507.0,Yes
778,779,H779,M,55.812658936611996,602.0,No
779,780,H780,F,55.812658936611996,1128.0,No
781,782,H782,M,55.812658936611996,606.585796607797,Yes
782,783,H783,M,55.812658936611996,743.0,Yes
783,784,H784,F,43.0,339.0,Yes
784,785,H785,M,50.0,606.585796607797,Yes
785,786,H786,M,62.0,606.585796607797,No
786,787,H787,F,65.0,823.0,Yes
788,789,H789,F,31.0,186.0,Yes
789,790,H790,F,46.0,365.0,No
790,791,H791,F,67.0,606.585796607797,Yes
791,792,H792,F,55.812658936611996,255.0,No
792,793,H793,M,61.0,799.0,No
793,794,H794,M,55.812658936611996,447.0,Yes
794,795,H795,F,55.812658936611996,606.585796607797,Yes
795,796,H796,F,55.812658936611996,842.0,Yes
796,797,H797,M,33.0,606.585796607797,Yes
797,798,H798,F,43.0,335.0,No
798,799,H799,F,52.0,448.0,No
799,800,H800,M,55.812658936611996,606.585796607797,Yes
800,801,H801,F,62.0,769.0,Yes
801,802,H802,M,52.0,446.0,No
802,803,H803,F,55.812658936611996,606.585796607797,Yes
803,804,H804,M,64.0,606.585796607797,Yes
804,805,H805,F,55.812658936611996,618.0,Yes
805,806,H806,F,55.812658936611996,244.0,Yes
806,807,H807,F,65.0,865.0,Yes
807,808,H808,M,66.0,938.0,No
808,809,H809,M,63.0,755.0,No
809,810,H810,F,61.0,606.585796607797,No
810,811,H811,M,59.0,606.585796607797,No
811,812,H812,F,55.812658936611996,721.0,No
812,813,H813,F,55.812658936611996,228.0,No
813,814,H814,M,57.0,550.0,Yes
815,816,H816,M,55.812658936611996,837.0,Yes
816,817,H817,M,64.0,808.0,No
817,818,H818,M,55.812658936611996,606.585796607797,Yes
818,819,H819,F,55.812658936611996,606.585796607797,Yes
819,820,H820,M,58.0,654.0,No
820,821,H821,F,60.0,646.0,No
821,822,H822,F,60.0,682.0,Yes
822,823,H823,M,64.0,837.0,No
823,824,H824,F,37.0,606.585796607797,No
824,825,H825,F,63.0,606.585796607797,No
825,826,H826,M,55.812658936611996,459.0,Yes
826,827,H827,F,56.0,502.0,No
827,828,H828,M,59.0,639.0,Yes
828,829,H829,M,55.0,500.0,Yes
829,830,H830,F,58.0,637.0,Yes
830,831,H831,F,44.0,324.0,No
831,832,H832,M,60.0,606.585796607797,Yes
832,833,H833,M,43.0,606.585796607797,No
833,834,H834,M,35.0,606.585796607797,No
834,835,H835,F,53.0,606.585796607797,No
835,836,H836,F,55.812658936611996,772.0,Yes
836,837,H837,M,54.0,493.0,Yes
837,838,H838,F,55.812658936611996,770.0,No
838,839,H839,F,61.0,606.585796607797,Yes
839,840,H840,F,55.812658936611996,606.585796607797,No
840,841,H841,F,61.0,787.0,Yes
841,842,H842,M,44.0,606.585796607797,Yes
842,843,H843,M,60.0,677.0,Yes
843,844,H844,M,69.0,606.585796607797,Yes
844,845,H845,M,55.812658936611996,606.585796607797,No
845,846,H846,M,55.812658936611996,624.0,No
846,847,H847,F,71.0,1146.0,No
848,849,H849,M,62.0,606.585796607797,Yes
849,850,H850,M,55.812658936611996,606.585796607797,No
850,851,H851,M,48.0,372.0,Yes
851,852,H852,M,43.0,305.0,No
852,853,H853,M,55.812658936611996,690.0,No
853,854,H854,F,55.812658936611996,606.585796607797,No
854,855,H855,M,60.0,626.0,No
855,856,H856,F,60.0,606.585796607797,Yes
856,857,H857,F,55.812658936611996,606.585796607797,No
857,858,H858,M,54.0,469.0,No
858,859,H859,F,55.812658936611996,606.585796607797,No
859,860,H860,M,55.812658936611996,606.585796607797,No
860,861,H861,F,36.0,230.0,No
861,862,H862,F,55.812658936611996,733.0,No
862,863,H863,F,57.0,606.585796607797,No
863,864,H864,F,64.0,606.585796607797,Yes
864,865,H865,F,55.812658936611996,606.585796607797,No
865,866,H866,M,56.0,606.585796607797,No
866,867,H867,M,55.812658936611996,478.0,Yes
867,868,H868,F,61.0,760.0,Yes
868,869,H869,M,53.0,606.585796607797,No
869,870,H870,M,64.0,606.585796607797,No
870,871,H871,F,63.0,606.585796607797,No
871,872,H872,M,55.812658936611996,606.585796607797,Yes
872,873,H873,F,40.0,263.0,Yes
873,874,H874,F,55.812658936611996,571.0,No
874,875,H875,M,55.812658936611996,606.585796607797,No
875,876,H876,F,55.812658936611996,438.0,Yes
876,877,H877,M,44.0,606.585796607797,Yes
877,878,H878,M,66.0,960.0,Yes
878,879,H879,M,55.812658936611996,415.0,Yes
879,880,H880,M,55.812658936611996,606.585796607797,No
880,881,H881,M,55.812658936611996,378.0,No
882,883,H883,F,58.0,606.585796607797,Yes
883,884,H884,F,61.0,606.585796607797,Yes
884,885,H885,F,55.812658936611996,606.585796607797,Yes
885,886,H886,M,36.0,232.0,Yes
886,887,H887,F,55.812658936611996,606.585796607797,No
887,888,H888,M,55.812658936611996,897.0,No
888,889,H889,F,56.0,541.0,No
889,890,H890,M,53.0,606.585796607797,No
890,891,H891,M,61.0,606.585796607797,Yes
891,892,H892,F,55.812658936611996,528.0,No
892,893,H893,M,55.812658936611996,1038.0,No
893,894,H894,M,59.0,606.585796607797,No
894,895,H895,M,55.812658936611996,606.585796607797,No
895,896,H896,M,55.812658936611996,354.0,Yes
896,897,H897,M,64.0,606.585796607797,No
897,898,H898,F,55.812658936611996,606.585796607797,No
898,899,H899,F,65.0,809.0,No
899,900,H900,F,58.0,606.585796607797,No
900,901,H901,F,52.0,408.0,No
901,902,H902,F,55.812658936611996,356.0,Yes
902,903,H903,F,51.0,442.0,Yes
903,904,H904,F,45.0,319.0,No
904,905,H905,F,56.0,562.0,Yes
905,906,H906,M,69.0,1012.0,Yes
906,907,H907,F,55.812658936611996,606.585796607797,Yes
907,908,H908,F,55.812658936611996,606.585796607797,Yes
908,909,H909,F,64.0,814.0,No
909,910,H910,M,55.812658936611996,606.585796607797,Yes
910,911,H911,M,65.0,832.0,Yes
911,912,H912,M,71.0,1130.0,Yes
912,913,H913,F,55.812658936611996,492.0,No
913,914,H914,F,66.0,958.0,Yes
914,915,H915,F,49.0,389.0,No
916,917,H917,M,55.812658936611996,606.585796607797,Yes
917,918,H918,M,69.0,606.585796607797,No
919,920,H920,M,59.0,624.0,No
920,921,H921,F,58.0,664.0,Yes
921,922,H922,F,58.0,655.0,Yes
922,923,H923,M,55.812658936611996,606.585796607797,Yes
923,924,H924,F,62.0,606.585796607797,Yes
924,925,H925,F,53.0,606.585796607797,Yes
925,926,H926,M,30.0,181.0,No
927,928,H928,F,55.812658936611996,591.0,No
928,929,H929,F,28.0,200.0,No
929,930,H930,M,67.0,960.0,Yes
930,931,H931,M,56.0,542.0,No
931,932,H932,F,58.0,606.585796607797,Yes
932,933,H933,M,56.0,506.0,Yes
933,934,H934,F,31.0,183.0,No
934,935,H935,M,69.0,966.0,Yes
935,936,H936,M,57.0,540.0,Yes
936,937,H937,F,56.0,503.0,No
937,938,H938,M,47.0,386.0,Yes
938,939,H939,F,55.812658936611996,606.585796607797,No
939,940,H940,M,60.0,623.0,Yes
940,941,H941,F,48.0,606.585796607797,No
941,942,H942,M,62.0,606.585796607797,Yes
942,943,H943,M,63.0,606.585796607797,No
943,944,H944,M,56.0,606.585796607797,No
944,945,H945,M,59.0,606.585796607797,Yes
945,946,H946,F,56.0,513.0,Yes
946,947,H947,F,71.0,1080.0,Yes
947,948,H948,M,46.0,383.0,No
948,949,H949,M,60.0,677.0,Yes
949,950,H950,M,55.812658936611996,664.0,No
950,951,H951,F,56.0,606.585796607797,No
951,952,H952,F,55.812658936611996,606.585796607797,Yes
952,953,H953,M,61.0,707.0,No
953,954,H954,M,49.0,606.585796607797,No
954,955,H955,M,55.0,606.585796607797,Yes
955,956,H956,F,70.0,1125.0,No
956,957,H957,F,55.812658936611996,661.0,No
958,959,H959,M,55.0,493.0,Yes
959,960,H960,M,55.812658936611996,606.585796607797,Yes
960,961,H961,F,60.0,606.585796607797,Yes
961,962,H962,F,64.0,806.0,No
962,963,H963,F,55.812658936611996,606.585796607797,Yes
963,964,H964,F,55.812658936611996,365.0,Yes
964,965,H965,F,34.0,606.585796607797,No
965,966,H966,M,70.0,1081.0,Yes
966,967,H967,M,56.0,544.0,Yes
967,968,H968,F,63.0,736.0,No
968,969,H969,F,55.812658936611996,606.585796607797,Yes
969,970,H970,M,64.0,840.0,Yes
970,971,H971,F,55.812658936611996,606.585796607797,No
971,972,H972,M,55.812658936611996,275.0,Yes
973,974,H974,F,55.812658936611996,263.0,No
974,975,H975,M,55.812658936611996,606.585796607797,No
975,976,H976,M,38.0,606.585796607797,No
976,977,H977,F,57.0,552.0,No
977,978,H978,F,58.0,674.0,Yes
978,979,H979,M,58.0,606.585796607797,Yes
979,980,H980,F,45.0,323.0,Yes
980,981,H981,M,55.812658936611996,638.0,Yes
981,982,H982,M,57.0,550.0,No
982,983,H983,M,51.0,436.0,No
983,984,H984,F,55.812658936611996,464.0,No
984,985,H985,M,55.812658936611996,606.585796607797,Yes
985,986,H986,M,57.0,606.585796607797,No
987,988,H988,F,63.0,766.0,No
988,989,H989,F,55.812658936611996,482.0,Yes
989,990,H990,F,69.0,606.585796607797,Yes
990,991,H991,F,55.812658936611996,606.585796607797,Yes
991,992,H992,F,69.0,988.0,Yes
992,993,H993,M,46.0,606.585796607797,Yes
994,995,H995,M,56.0,606.585796607797,Yes
995,996,H996,M,62.0,740.0,No
996,997,H997,M,55.812658936611996,606.585796607797,Yes
997,998,H998,F,44.0,333.0,No
998,999,H999,M,65.0,826.0,No
999,1000,H1000,M,55.812658936611996,305.0,No
1000,1001,H1001,M,62.0,606.585796607797,No
1001,1002,H1002,M,55.812658936611996,439.0,No
1002,1003,H1003,F,55.812658936611996,606.585796607797,Yes
1003,1004,H1004,M,55.812658936611996,651.0,No
1004,1005,H1005,F,42.0,299.0,No
1005,1006,H1006,M,52.0,405.0,No
1006,1007,H1007,F,66.0,606.585796607797,Yes
1007,1008,H1008,M,55.812658936611996,887.0,No
1008,1009,H1009,F,68.0,606.585796607797,Yes
1009,1010,H1010,M,55.812658936611996,398.0,Yes
1010,1011,H1011,M,65.0,868.0,No
1011,1012,H1012,F,61.0,701.0,Yes
1013,1014,H1014,M,63.0,769.0,Yes
1014,1015,H1015,F,56.0,530.0,No
1015,1016,H1016,M,60.0,659.0,Yes
1016,1017,H1017,F,58.0,695.0,No
1017,1018,H1018,F,42.0,260.0,Yes
1018,1019,H1019,F,55.812658936611996,417.0,Yes
1019,1020,H1020,M,55.812658936611996,606.585796607797,No
1020,1021,H1021,M,63.0,730.0,No
1021,1022,H1022,M,43.0,325.0,No
1022,1023,H1023,F,63.0,606.585796607797,No
1024,1025,H1025,F,56.0,516.0,No
1025,1026,H1026,F,53.0,474.0,No
1026,1027,H1027,M,55.812658936611996,513.0,No
1027,1028,H1028,M,64.0,821.0,No
1028,1029,H1029,M,59.0,626.0,Yes
1029,1030,H1030,F,58.0,668.0,No
1030,1031,H1031,F,55.0,484.0,Yes
1031,1032,H1032,F,55.812658936611996,606.585796607797,Yes
1032,1033,H1033,F,63.0,736.0,Yes
1033,1034,H1034,F,49.0,399.0,No
1035,1036,H1036,M,35.0,244.0,No
1037,1038,H1038,F,48.0,606.585796607797,No
1038,1039,H1039,F,55.812658936611996,606.585796607797,Yes
1039,1040,H1040,F,55.812658936611996,606.585796607797,Yes
1040,1041,H1041,F,59.0,695.0,Yes
1041,1042,H1042,F,55.812658936611996,606.585796607797,Yes
1042,1043,H1043,F,64.0,606.585796607797,No
1043,1044,H1044,M,55.812658936611996,606.585796607797,Yes
1044,1045,H1045,F,55.812658936611996,777.0,Yes
1045,1046,H1046,M,58.0,667.0,Yes
1046,1047,H1047,M,55.812658936611996,606.585796607797,Yes
1047,1048,H1048,M,55.812658936611996,761.0,Yes
1048,1049,H1049,M,55.812658936611996,606.585796607797,Yes
1049,1050,H1050,M,55.812658936611996,606.585796607797,Yes
1050,1051,H1051,M,55.812658936611996,606.585796607797,Yes
1051,1052,H1052,M,59.0,606.585796607797,No
1052,1053,H1053,M,48.0,355.0,No
1053,1054,H1054,M,58.0,606.585796607797,No
1054,1055,H1055,M,55.812658936611996,606.585796607797,No
1055,1056,H1056,F,55.812658936611996,606.585796607797,No
1056,1057,H1057,M,62.0,606.585796607797,No
1057,1058,H1058,M,61.0,715.0,No
1058,1059,H1059,M,56.0,606.585796607797,Yes
1059,1060,H1060,F,55.812658936611996,774.0,Yes
1060,1061,H1061,F,57.0,501.0,Yes
1061,1062,H1062,F,41.0,271.0,No
1063,1064,H1064,F,39.0,606.585796607797,Yes
1064,1065,H1065,M,52.0,606.585796607797,Yes
1065,1066,H1066,M,55.812658936611996,606.585796607797,No
1066,1067,H1067,F,69.0,1026.0,Yes
1067,1068,H1068,F,43.0,325.0,Yes
1068,1069,H1069,M,55.812658936611996,606.585796607797,Yes
1069,1070,H1070,M,55.812658936611996,307.0,No
1070,1071,H1071,F,55.812658936611996,606.585796607797,Yes
1071,1072,H1072,M,55.0,496.0,Yes
1072,1073,H1073,M,50.0,434.0,No
1074,1075,H1075,F,64.0,851.0,Yes
1075,1076,H1076,F,41.0,293.0,Yes
1076,1077,H1077,F,55.812658936611996,954.0,No
1077,1078,H1078,F,55.812658936611996,606.585796607797,No
1078,1079,H1079,M,63.0,705.0,Yes
1079,1080,H1080,M,32.0,606.585796607797,Yes
1080,1081,H1081,M,55.812658936611996,443.0,Yes
1081,1082,H1082,F,36.0,242.0,Yes
1082,1083,H1083,F,61.0,765.0,No
1083,1084,H1084,F,56.0,581.0,No
1084,1085,H1085,F,58.0,631.0,No
1085,1086,H1086,F,62.0,720.0,No
1086,1087,H1087,F,62.0,798.0,No
1087,1088,H1088,M,55.812658936611996,644.0,Yes
1088,1089,H1089,M,66.0,955.0,Yes
1089,1090,H1090,M,70.0,1112.0,Yes
1090,1091,H1091,F,55.812658936611996,606.585796607797,Yes
1091,1092,H1092,M,42.0,282.0,Yes
1092,1093,H1093,M,60.0,619.0,No
1094,1095,H1095,F,55.812658936611996,695.0,No
1095,1096,H1096,M,55.812658936611996,659.0,Yes
1096,1097,H1097,F,55.812658936611996,606.585796607797,No
1097,1098,H1098,M,55.812658936611996,606.585796607797,No
1098,1099,H1099,F,50.0,435.0,No
1099,1100,H1100,F,45.0,317.0,No
1101,1102,H1102,F,55.812658936611996,606.585796607797,No
1102,1103,H1103,F,72.0,1189.0,Yes
1103,1104,H1104,F,45.0,308.0,No
1104,1105,H1105,F,55.812658936611996,652.0,Yes
1105,1106,H1106,M,60.0,665.0,No
1106,1107,H1107,M,56.0,556.0,No
1108,1109,H1109,M,55.812658936611996,666.0,No
1109,1110,H1110,M,59.0,616.0,Yes
1110,1111,H1111,M,58.0,695.0,Yes
1111,1112,H1112,F,55.812658936611996,377.0,Yes
1112,1113,H1113,M,52.0,606.585796607797,Yes
1113,1114,H1114,M,55.812658936611996,606.585796607797,No
1114,1115,H1115,F,55.812658936611996,606.585796607797,Yes
1115,1116,H1116,M,59.0,637.0,Yes
1116,1117,H1117,F,56.0,606.585796607797,No
1117,1118,H1118,F,55.812658936611996,606.585796607797,Yes
1118,1119,H1119,F,55.812658936611996,606.585796607797,Yes
1119,1120,H1120,F,44.0,606.585796607797,No
1120,1121,H1121,F,32.0,217.0,Yes
1121,1122,H1122,F,55.812658936611996,606.585796607797,Yes
1122,1123,H1123,F,55.812658936611996,606.585796607797,No
1123,1124,H1124,F,52.0,606.585796607797,No
1124,1125,H1125,F,55.812658936611996,859.0,No
1125,1126,H1126,M,56.0,537.0,No
1126,1127,H1127,F,68.0,1020.0,Yes
1127,1128,H1128,M,55.812658936611996,698.0,Yes
1128,1129,H1129,M,53.0,606.585796607797,Yes
1129,1130,H1130,F,37.0,606.585796607797,No
1130,1131,H1131,M,59.0,654.0,Yes
1131,1132,H1132,M,55.812658936611996,759.0,Yes
1132,1133,H1133,F,55.812658936611996,606.585796607797,No
1133,1134,H1134,M,46.0,374.0,Yes
1134,1135,H1135,F,55.812658936611996,480.0,No
1135,1136,H1136,M,55.812658936611996,606.585796607797,Yes
1136,1137,H1137,F,54.0,606.585796607797,Yes
1137,1138,H1138,F,70.0,606.585796607797,Yes
1138,1139,H1139,F,65.0,606.585796607797,Yes
1139,1140,H1140,M,58.0,679.0,Yes
1140,1141,H1141,F,61.0,606.585796607797,No
1141,1142,H1142,F,55.812658936611996,606.585796607797,No
1142,1143,H1143,F,55.812658936611996,511.0,Yes
1143,1144,H1144,M,63.0,782.0,No
1144,1145,H1145,M,70.0,1110.0,Yes
1145,1146,H1146,F,46.0,380.0,Yes
1146,1147,H1147,F,57.0,606.585796607797,Yes
1148,1149,H1149,F,37.0,606.585796607797,No
1149,1150,H1150,M,55.812658936611996,628.0,Yes
1150,1151,H1151,M,49.0,606.585796607797,No
1151,1152,H1152,M,58.0,615.0,Yes
1152,1153,H1153,F,56.0,539.0,No
1153,1154,H1154,F,55.812658936611996,606.585796607797,Yes
1154,1155,H1155,F,59.0,664.0,Yes
1155,1156,H1156,F,60.0,684.0,No
1156,1157,H1157,F,56.0,579.0,Yes
1157,1158,H1158,M,49.0,367.0,No
1158,1159,H1159,M,59.0,606.585796607797,No
1159,1160,H1160,M,63.0,781.0,No
1160,1161,H1161,F,60.0,681.0,No
1161,1162,H1162,F,61.0,606.585796607797,No
1162,1163,H1163,F,63.0,711.0,Yes
1163,1164,H1164,M,55.812658936611996,830.0,No
1164,1165,H1165,F,55.812658936611996,702.0,No
1166,1167,H1167,F,60.0,606.585796607797,Yes
1167,1168,H1168,F,55.812658936611996,685.0,No
1168,1169,H1169,F,55.812658936611996,606.585796607797,No
1169,1170,H1170,M,55.812658936611996,886.0,Yes
1170,1171,H1171,F,55.812658936611996,606.585796607797,No
1171,1172,H1172,M,57.0,549.0,No
1172,1173,H1173,M,41.0,295.0,Yes
1173,1174,H1174,M,30.0,203.0,No
1174,1175,H1175,F,52.0,448.0,Yes
1175,1176,H1176,M,52.0,409.0,Yes
1176,1177,H1177,M,55.812658936611996,394.0,Yes
1177,1178,H1178,F,57.0,520.0,No
1178,1179,H1179,M,45.0,306.0,Yes
1179,1180,H1180,F,58.0,651.0,Yes
1180,1181,H1181,M,62.0,798.0,Yes
1181,1182,H1182,F,64.0,819.0,No
1182,1183,H1183,F,61.0,606.585796607797,No
1183,1184,H1184,M,65.0,818.0,No
1184,1185,H1185,M,55.812658936611996,581.0,Yes
1185,1186,H1186,F,55.812658936611996,339.0,Yes
1186,1187,H1187,F,59.0,696.0,Yes
1187,1188,H1188,M,45.0,606.585796607797,No
1188,1189,H1189,M,45.0,606.585796607797,No
1189,1190,H1190,F,55.812658936611996,678.0,Yes
1190,1191,H1191,F,63.0,730.0,Yes
1191,1192,H1192,F,55.812658936611996,606.585796607797,Yes
1192,1193,H1193,M,55.812658936611996,274.0,Yes
1193,1194,H1194,F,55.812658936611996,606.585796607797,Yes
1194,1195,H1195,M,55.812658936611996,670.0,Yes
1195,1196,H1196,M,55.812658936611996,589.0,Yes
1196,1197,H1197,M,28.0,183.0,Yes
1197,1198,H1198,M,55.812658936611996,577.0,Yes
1198,1199,H1199,F,33.0,606.585796607797,No
1199,1200,H1200,F,55.812658936611996,606.585796607797,No
1200,1201,H1201,F,69.0,1052.0,Yes
1201,1202,H1202,F,61.0,723.0,Yes
1202,1203,H1203,M,57.0,566.0,No
1203,1204,H1204,M,65.0,606.585796607797,Yes
1204,1205,H1205,M,71.0,1115.0,Yes
1205,1206,H1206,M,60.0,629.0,No
1206,1207,H1207,M,56.0,512.0,No
1207,1208,H1208,M,68.0,1044.0,No
1208,1209,H1209,F,65.0,606.585796607797,No
1210,1211,H1211,F,55.812658936611996,606.585796607797,Yes
1211,1212,H1212,F,62.0,709.0,No
1212,1213,H1213,F,55.812658936611996,546.0,Yes
1213,1214,H1214,M,63.0,793.0,No
1214,1215,H1215,M,45.0,337.0,No
